file_name,has_opinion_text,opinion_word_count,has_reasoning_summary_text,reasoning_summary_word_count,has_topic_text,thinking_flag,age,children,city_of_living,current_marital_status,education_level,employment_status,gender,hobbies,migration_status,occupation,ocean.agreeableness.level,ocean.agreeableness.score,ocean.conscientiousness.level,ocean.conscientiousness.score,ocean.extraversion.level,ocean.extraversion.score,ocean.neuroticism.level,ocean.neuroticism.score,ocean.openness.level,ocean.openness.score,parents_education.parent_1,parents_education.parent_2,psychological_feature,religious_beliefs,sexual_orientation,time_onsocialmedia
20260415_104953_result.json,yes,441,yes,153,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,
20260415_104956_dcff2489_result.json,yes,283,yes,75,yes,con thinking,25,0,Washington DC,in a relationship,master's degree,full-time student,man,cinema;travel;gardening,native-born American,not applicable,moderate,37,low,7,moderate,50,high,99,moderate,35,PhD,upper secondary,with good mental health,Hinduism,heterosexual,You spend roughly one hour daily on social media
20260415_104958_0de6e626_result.json,yes,318,yes,52,yes,con thinking,46,2,New York,divorced,bachelor's degree,self-employed,transgender,painting;rock climbing,immigrant,electrician,high,84,moderate,50,low,13,moderate,52,moderate,39,upper secondary,primary school,curious,Islam,heterosexual,You have no social media
20260415_105000_0efe126c_result.json,yes,319,yes,78,yes,con thinking,69,2,Philadelphia,divorced,bachelor's degree,retired,man,yoga;board games;videogames;baking;cycling,native-born American,not applicable,high,90,low,0,low,12,moderate,48,high,95,PhD,bachelor's degree,depressed,Agnostic,heterosexual,You spend roughly one hour daily on social media
20260415_105000_e0341c88_result.json,yes,312,yes,85,yes,con thinking,32,0,Milan,single,bachelor's degree,unemployed,man,photography;classical music;board games,immigrant,not applicable,low,4,moderate,54,high,90,moderate,45,low,24,master's degree,bachelor's degree,normal,Christianity,heterosexual,You spend roughly one hour daily on social media
20260415_105003_505133c9_result.json,yes,321,yes,104,yes,con thinking,20,0,Lecce,married,vocational diploma,employed part-time,man,travel;cinema;volunteering;videogames,native-born Italian,retail worker,high,79,high,78,high,75,moderate,63,moderate,34,lower secondary,no formal education,depressed,Buddhism,heterosexual,You have no social media
20260415_105003_9270421d_result.json,yes,338,yes,70,yes,con thinking,25,0,Chicago,single,upper secondary,employed part-time,woman,birdwatching;running;painting;gardening,native-born American,electrician,low,21,moderate,53,moderate,57,moderate,46,high,93,PhD,primary school,depressed,Christianity,homosexual,You spend roughly one hour daily on social media
20260415_105004_result.json,yes,338,yes,133,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,
20260415_105007_42de527b_result.json,yes,309,yes,70,yes,con thinking,28,1,Los Angeles,married,upper secondary,employed full-time,man,cooking;travel;reading novels;classical music,native-born American,mechanic,moderate,51,moderate,43,high,72,high,74,moderate,65,bachelor's degree,master's degree,anxious,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260415_105009_468967f5_result.json,yes,289,yes,84,yes,con thinking,59,2,Naples,in a relationship,master's degree,employed full-time,woman,rock climbing;football (calcio),native-born Italian,civil servant,moderate,48,moderate,46,moderate,57,high,100,moderate,59,lower secondary,no formal education,normal,Christianity,heterosexual,You spend several hours daily on social media
20260415_105017_result.json,yes,380,yes,121,yes,con thinking,40,2,Lecce,married,no formal education,employed full-time,agender,football (calcio);volunteering;photography;knitting,native-born Italian,mechanic,high,94,moderate,47,high,90,moderate,52,moderate,55,bachelor's degree,primary school,depressed,Christianity,homosexual,You spend roughly one hour daily on social media
20260415_105023_0eba912f_result.json,yes,338,yes,72,yes,con thinking,20,0,Washington DC,single,upper secondary,unemployed,man,birdwatching;travel;cinema;board games;baking,native-born American,not applicable,moderate,57,high,87,low,6,moderate,59,high,87,bachelor's degree,lower secondary,normal,Christianity,heterosexual,You spend several hours daily on social media
20260415_105023_bd0623ab_result.json,yes,296,yes,63,yes,con thinking,81,1,New York,married,vocational diploma,retired,transgender,baking;cooking,native-born American,not applicable,low,6,moderate,37,low,9,high,98,high,95,vocational diploma,no formal education,depressed,Atheist,heterosexual,You spend roughly one hour daily on social media
20260415_105026_6230961d_result.json,yes,280,yes,97,yes,con thinking,56,1,Philadelphia,single,lower secondary,employed part-time,man,rock climbing;knitting;board games,native-born American,waiter/waitress,moderate,48,low,22,high,67,high,86,low,8,vocational diploma,vocational diploma,normal,Buddhism,heterosexual,You spend roughly one hour daily on social media
20260415_105026_result.json,yes,306,yes,98,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,
20260415_105027_e6ccd950_result.json,yes,308,yes,86,yes,con thinking,75,2,Los Angeles,widowed,bachelor's degree,employed part-time,man,photography;hiking;board games;cinema;birdwatching,native-born American,translator,moderate,47,low,19,moderate,34,high,72,moderate,43,no formal education,bachelor's degree,creative,Christianity,asexual,You spend several hours daily on social media
20260415_105029_b8e8d8c8_result.json,yes,347,yes,99,yes,con thinking,61,3,Los Angeles,married,lower secondary,employed full-time,genderqueer,knitting;rock climbing;volunteering;yoga,native-born American,delivery driver,moderate,54,low,24,moderate,48,low,8,high,100,master's degree,no formal education,depressed,Judaism,heterosexual,You spend several hours daily on social media
20260415_105030_bb5260fa_result.json,yes,300,yes,88,yes,con thinking,61,4,Los Angeles,married,vocational diploma,employed part-time,woman,baking;rock climbing;reading novels;hiking;videogames,native-born American,electrician,high,86,high,84,high,90,high,92,moderate,46,vocational diploma,vocational diploma,depressed,Agnostic,heterosexual,You spend roughly one hour daily on social media
20260415_105031_ce6eb981_result.json,yes,283,yes,80,yes,con thinking,32,0,Los Angeles,married,no formal education,employed full-time,woman,videogames;birdwatching;running,immigrant,fitness trainer,low,7,low,5,high,90,low,13,high,96,primary school,PhD,normal,Islam,asexual,You spend a few times monthly on social media
20260415_105034_e80c14c3_result.json,yes,315,yes,72,yes,con thinking,48,2,Washington DC,divorced,bachelor's degree,employed full-time,woman,board games;volunteering;running;gardening;travel,native-born American,school teacher,low,23,low,16,low,1,low,13,high,80,no formal education,master's degree,depressed,Atheist,heterosexual,You spend several hours daily on social media
20260415_105037_result.json,yes,387,yes,131,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,
20260415_105047_dc90bd4f_result.json,yes,289,yes,54,yes,con thinking,58,0,Washington DC,single,upper secondary,unemployed,woman,hiking;gardening;travel;running;cinema,native-born American,not applicable,low,17,moderate,48,moderate,51,moderate,50,high,96,vocational diploma,master's degree,anxious,Christianity,heterosexual,You spend roughly one hour daily on social media
20260415_105049_result.json,yes,391,yes,117,yes,con thinking,30,2,Chicago,single,upper secondary,employed part-time,woman,hiking;videogames;yoga;board games;painting,native-born American,plumber,moderate,40,low,29,low,28,low,8,low,20,master's degree,vocational diploma,creative,Christianity,heterosexual,You have no social media
20260415_105050_12287e0c_result.json,yes,315,yes,78,yes,con thinking,67,1,Philadelphia,divorced,primary school,retired,man,cinema;cycling;knitting;running,native-born American,not applicable,high,78,moderate,36,high,74,high,96,low,7,upper secondary,bachelor's degree,curious,Buddhism,heterosexual,You have no social media
20260415_105053_1169302c_result.json,yes,292,yes,86,yes,con thinking,76,2,Los Angeles,in a relationship,upper secondary,employed part-time,woman,cinema;running,native-born American,delivery driver,low,18,moderate,38,high,79,moderate,42,high,81,vocational diploma,bachelor's degree,with good mental health,Hinduism,heterosexual,You spend roughly a few times weekly on social media
20260415_105053_2d1a053b_result.json,yes,255,yes,73,yes,con thinking,79,1,Chicago,divorced,upper secondary,retired,man,volunteering;running;yoga;cycling;board games,native-born American,not applicable,moderate,51,moderate,55,high,68,low,23,low,23,PhD,vocational diploma,creative,Islam,asexual,You spend roughly one hour daily on social media
20260415_105053_73e77906_result.json,yes,356,yes,68,yes,con thinking,41,2,Rome,in a relationship,master's degree,employed full-time,transgender,yoga;volunteering,native-born Italian,lawyer,moderate,56,moderate,41,low,9,high,100,moderate,63,PhD,no formal education,anxious,Islam,heterosexual,You spend several hours daily on social media
20260415_105054_cb70b24c_result.json,yes,256,yes,84,yes,con thinking,87,3,Chicago,widowed,upper secondary,retired,man,painting;knitting;rock climbing;cinema,native-born American,not applicable,low,20,moderate,44,low,11,low,8,high,67,upper secondary,PhD,with good mental health,Atheist,heterosexual,You spend a few times monthly on social media
20260415_105058_cf95f83a_result.json,yes,292,yes,70,yes,con thinking,50,2,Chicago,married,bachelor's degree,employed full-time,man,football (calcio);birdwatching;hiking,native-born American,school teacher,high,87,high,88,moderate,63,low,11,high,84,PhD,master's degree,depressed,Islam,heterosexual,You spend roughly one hour daily on social media
20260415_105059_3ed3d205_result.json,yes,308,yes,93,yes,con thinking,72,0,Kansas City,married,vocational diploma,retired,man,running;photography;baking;cinema;painting,native-born American,not applicable,moderate,62,high,99,high,80,high,95,low,21,master's degree,master's degree,depressed,Atheist,heterosexual,You spend roughly one hour daily on social media
20260415_105104_result.json,yes,457,yes,144,yes,con thinking,82,1,Lecce,single,master's degree,retired,woman,yoga;rock climbing,native-born Italian,not applicable,low,26,high,87,low,2,high,70,moderate,39,no formal education,master's degree,anxious,Islam,heterosexual,You spend roughly one hour daily on social media
20260415_105111_10556493_result.json,yes,266,yes,85,yes,con thinking,77,2,Chicago,married,upper secondary,retired,woman,cycling;board games;football (calcio);gardening;knitting,native-born American,not applicable,low,7,low,7,low,3,high,77,low,6,lower secondary,primary school,with good mental health,Hinduism,heterosexual,You spend roughly a few times weekly on social media
20260415_105115_648c35f9_result.json,yes,314,yes,59,yes,con thinking,54,2,Los Angeles,married,primary school,employed full-time,man,baking;cinema;photography,native-born American,plumber,moderate,33,moderate,34,high,82,low,20,moderate,63,no formal education,PhD,curious,Christianity,heterosexual,You spend several hours daily on social media
20260415_105116_result.json,yes,382,yes,150,yes,con thinking,33,3,Rome,married,vocational diploma,self-employed,man,birdwatching;cinema;board games;volunteering;cycling,immigrant,waiter/waitress,high,68,high,97,low,10,low,16,low,10,upper secondary,master's degree,curious,Islam,bisexual,You have no social media
20260415_105117_faebbff8_result.json,yes,277,yes,75,yes,con thinking,72,1,Philadelphia,divorced,vocational diploma,retired,woman,classical music;cycling,native-born American,not applicable,moderate,55,low,1,moderate,36,moderate,47,moderate,40,vocational diploma,upper secondary,normal,Judaism,heterosexual,You have no social media
20260415_105118_1b22d4d7_result.json,yes,288,yes,59,yes,con thinking,85,1,Los Angeles,married,bachelor's degree,retired,woman,running;board games;reading novels;rock climbing;cycling,immigrant,not applicable,moderate,48,moderate,58,high,81,high,92,moderate,34,upper secondary,master's degree,with good mental health,Atheist,homosexual,You spend several hours daily on social media
20260415_105118_860a332f_result.json,yes,293,yes,76,yes,con thinking,74,3,Bari,in a relationship,lower secondary,retired,transgender,reading novels;cycling;cinema;painting,native-born Italian,not applicable,moderate,41,moderate,38,low,28,moderate,60,moderate,34,PhD,PhD,anxious,Judaism,asexual,You have no social media
20260415_105122_63b84384_result.json,yes,348,yes,102,yes,con thinking,35,1,Chicago,married,upper secondary,employed full-time,man,volunteering;yoga,native-born American,sales associate,moderate,61,high,73,high,100,low,3,moderate,66,PhD,bachelor's degree,with good mental health,Buddhism,heterosexual,You spend roughly one hour daily on social media
20260415_105124_68af7c1c_result.json,yes,231,yes,78,yes,con thinking,58,2,Bari,single,no formal education,employed part-time,woman,gardening;football (calcio);birdwatching;travel,native-born Italian,waiter/waitress,low,22,low,7,low,4,high,100,moderate,49,lower secondary,PhD,depressed,Buddhism,homosexual,You spend a few times monthly on social media
20260415_105126_a7e41a9a_result.json,yes,299,yes,121,yes,con thinking,42,1,Lecce,married,upper secondary,employed full-time,transgender,cycling;gardening;volunteering;running;cooking,native-born Italian,retail worker,low,5,low,21,low,17,moderate,44,moderate,33,lower secondary,no formal education,creative,Hinduism,heterosexual,You spend roughly a few times weekly on social media
